Protein ID,Protein_ID,Entry Name,Description,Description1,AIFM1_1,AIFM1_2,AIFM1_3,AIFM1_4,AKIP_1,AKIP_2,AKIP_3,AKIP_4,ARP2_1,ARP2_2,ARP2_3,ARP2_4,ARP3B_1,ARP3B_2,ARP3B_3,ARP3B_4,ARPC1B_1,ARPC1B_2,ARPC1B_3,ARPC1B_4,BET1_1,BET1_2,BET1_3,BET1_4
Q14689,Q14689,DIP2A_HUMAN,Disco-interacting protein 2 homolog A,Disco-interacting protein 2 homolog A,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,3,2,3,0,0,0,0
Q14690,Q14690,RRP5_HUMAN,Protein RRP5 homolog,Protein RRP5 homolog,1,0,0,0,16,14,15,12,0,0,0,0,0,0,0,0,1,2,2,0,5,9,5,3
Q14691,Q14691,PSF1_HUMAN,DNA replication complex GINS protein PSF1,DNA replication complex GINS protein PSF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Q14692,Q14692,BMS1_HUMAN,Ribosome biogenesis protein BMS1 homolog,Ribosome biogenesis protein BMS1 homolog,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1
Q14694,Q14694,UBP10_HUMAN,Ubiquitin carboxyl-terminal hydrolase 10,Ubiquitin carboxyl-terminal hydrolase 10,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,3,2,3,1,0,0,0,0
Q14696,Q14696,MESD_HUMAN,LRP chaperone MESD,LRP chaperone MESD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14697,Q14697,GANAB_HUMAN,Neutral alpha-glucosidase AB,Neutral alpha-glucosidase AB,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,6,0,1
Q14699,Q14699,RFTN1_HUMAN,Raftlin,Raftlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14728,Q14728,MFS10_HUMAN,Major facilitator superfamily domain-containing protein 10,Major facilitator superfamily domain-containing protein 10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14738,Q14738,2A5D_HUMAN,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14739,Q14739,LBR_HUMAN,Delta(14)-sterol reductase LBR,Delta(14)-sterol reductase LBR,12,18,17,18,13,18,14,12,0,1,0,1,3,2,3,2,5,5,4,5,15,14,15,17
Q14764,Q14764,MVP_HUMAN,Major vault protein,Major vault protein,34,39,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14781,Q14781,CBX2_HUMAN,Chromobox protein homolog 2,Chromobox protein homolog 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14789,Q14789,GOGB1_HUMAN,Golgin subfamily B member 1,Golgin subfamily B member 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,92,83
Q14790,Q14790,CASP8_HUMAN,Caspase-8,Caspase-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q147X3,Q147X3,NAA30_HUMAN,N-alpha-acetyltransferase 30,N-alpha-acetyltransferase 30,1,0,0,1,1,2,2,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0
Q14807,Q14807,KIF22_HUMAN,Kinesin-like protein KIF22,Kinesin-like protein KIF22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
Q14814,Q14814,MEF2D_HUMAN,Myocyte-specific enhancer factor 2D,Myocyte-specific enhancer factor 2D,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14839,Q14839,CHD4_HUMAN,Chromodomain-helicase-DNA-binding protein 4,Chromodomain-helicase-DNA-binding protein 4,29,30,20,19,75,74,73,84,14,11,16,17,3,2,1,0,5,4,7,3,2,0,0,0
Q14847,Q14847,LASP1_HUMAN,LIM and SH3 domain protein 1,LIM and SH3 domain protein 1,5,10,11,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Q14849,Q14849,STAR3_HUMAN,StAR-related lipid transfer protein 3,StAR-related lipid transfer protein 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1
Q14919,Q14919,NC2A_HUMAN,Dr1-associated corepressor,Dr1-associated corepressor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14966,Q14966,ZN638_HUMAN,Zinc finger protein 638,Zinc finger protein 638,0,0,0,0,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14974,Q14974,IMB1_HUMAN,Importin subunit beta-1,Importin subunit beta-1,30,20,25,26,34,35,33,28,14,16,12,17,6,5,9,11,10,14,13,10,11,12,9,9
Q14978,Q14978,NOLC1_HUMAN,Nucleolar and coiled-body phosphoprotein 1,Nucleolar and coiled-body phosphoprotein 1,0,0,2,1,2,4,6,4,0,0,0,0,0,0,0,0,2,2,2,0,3,1,2,3
Q14980,Q14980,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1,Nuclear mitotic apparatus protein 1,2,3,3,2,30,22,29,26,5,2,1,1,1,0,0,0,6,6,6,4,21,18,16,19
Q149N8,Q149N8,SHPRH_HUMAN,E3 ubiquitin-protein ligase SHPRH,E3 ubiquitin-protein ligase SHPRH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q14BN4,Q14BN4,SLMAP_HUMAN,Sarcolemmal membrane-associated protein,Sarcolemmal membrane-associated protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14C86,Q14C86,GAPD1_HUMAN,GTPase-activating protein and VPS9 domain-containing protein 1,GTPase-activating protein and VPS9 domain-containing protein 1,4,4,1,4,16,8,11,10,9,8,9,7,2,1,3,3,8,9,9,7,1,1,3,4
Q14CN4,Q14CN4,K2C72_HUMAN,"Keratin, type II cytoskeletal 72","Keratin, type II cytoskeletal 72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14CW9,Q14CW9,AT7L3_HUMAN,Ataxin-7-like protein 3,Ataxin-7-like protein 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14CZ7,Q14CZ7,FAKD3_HUMAN,"FAST kinase domain-containing protein 3, mitochondrial","FAST kinase domain-containing protein 3, mitochondrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15003,Q15003,CND2_HUMAN,Condensin complex subunit 2,Condensin complex subunit 2,2,0,3,0,5,2,4,2,0,0,0,0,0,0,0,0,2,4,2,4,3,2,4,2
Q15004,Q15004,PAF15_HUMAN,PCNA-associated factor,PCNA-associated factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15005,Q15005,SPCS2_HUMAN,Signal peptidase complex subunit 2,Signal peptidase complex subunit 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15006,Q15006,EMC2_HUMAN,ER membrane protein complex subunit 2,ER membrane protein complex subunit 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
Q15007,Q15007,FL2D_HUMAN,Pre-mRNA-splicing regulator WTAP,Pre-mRNA-splicing regulator WTAP,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15008,Q15008,PSMD6_HUMAN,26S proteasome non-ATPase regulatory subunit 6,26S proteasome non-ATPase regulatory subunit 6,2,0,0,1,8,11,7,9,3,2,4,3,8,6,4,5,0,1,1,1,2,3,1,3
Q15018,Q15018,ABRX2_HUMAN,BRISC complex subunit Abraxas 2,BRISC complex subunit Abraxas 2,1,0,1,1,0,0,0,0,0,1,2,1,1,1,1,0,1,2,1,0,0,0,0,0
Q15019,Q15019,SEPT2_HUMAN,Septin-2,Septin-2,13,10,11,13,11,9,11,11,8,8,8,9,7,7,7,6,9,9,8,7,5,6,6,8
Q15020,Q15020,SART3_HUMAN,Squamous cell carcinoma antigen recognized by T-cells 3,Squamous cell carcinoma antigen recognized by T-cells 3,8,9,7,9,28,29,23,24,16,9,10,13,0,0,0,0,3,3,4,4,0,0,0,0
Q15021,Q15021,CND1_HUMAN,Condensin complex subunit 1,Condensin complex subunit 1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15022,Q15022,SUZ12_HUMAN,Polycomb protein SUZ12,Polycomb protein SUZ12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15024,Q15024,EXOS7_HUMAN,Exosome complex component RRP42,Exosome complex component RRP42,0,0,1,1,4,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0
Q15025,Q15025,TNIP1_HUMAN,TNFAIP3-interacting protein 1,TNFAIP3-interacting protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15029,Q15029,U5S1_HUMAN,116 kDa U5 small nuclear ribonucleoprotein component,116 kDa U5 small nuclear ribonucleoprotein component,2,2,3,0,17,17,21,18,9,5,10,9,4,1,3,2,6,6,7,6,8,6,6,6
Q15031,Q15031,SYLM_HUMAN,"Leucine--tRNA ligase, mitochondrial","Leucine--tRNA ligase, mitochondrial",1,0,1,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15032,Q15032,R3HD1_HUMAN,R3H domain-containing protein 1,R3H domain-containing protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15042,Q15042,RB3GP_HUMAN,Rab3 GTPase-activating protein catalytic subunit,Rab3 GTPase-activating protein catalytic subunit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q15043,Q15043,S39AE_HUMAN,Metal cation symporter ZIP14,Metal cation symporter ZIP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,2
Q15046,Q15046,SYK_HUMAN,Lysine--tRNA ligase,Lysine--tRNA ligase,17,27,27,23,12,12,10,12,2,2,3,3,2,2,5,3,7,8,7,5,15,14,15,17
Q15047,Q15047,SETB1_HUMAN,Histone-lysine N-methyltransferase SETDB1,Histone-lysine N-methyltransferase SETDB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15050,Q15050,RRS1_HUMAN,Ribosome biogenesis regulatory protein homolog,Ribosome biogenesis regulatory protein homolog,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2
Q15054,Q15054,DPOD3_HUMAN,DNA polymerase delta subunit 3,DNA polymerase delta subunit 3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15056,Q15056,IF4H_HUMAN,Eukaryotic translation initiation factor 4H,Eukaryotic translation initiation factor 4H,14,15,13,8,2,2,1,1,4,1,1,0,0,1,0,0,5,4,3,3,1,1,1,1
Q15058,Q15058,KIF14_HUMAN,Kinesin-like protein KIF14,Kinesin-like protein KIF14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Q15059,Q15059,BRD3_HUMAN,Bromodomain-containing protein 3,Bromodomain-containing protein 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15061,Q15061,WDR43_HUMAN,WD repeat-containing protein 43,WD repeat-containing protein 43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15067,Q15067,ACOX1_HUMAN,Peroxisomal acyl-coenzyme A oxidase 1,Peroxisomal acyl-coenzyme A oxidase 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15070,Q15070,OXA1L_HUMAN,Mitochondrial inner membrane protein OXA1L,Mitochondrial inner membrane protein OXA1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15072,Q15072,OZF_HUMAN,Zinc finger protein OZF,Zinc finger protein OZF,4,2,1,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
Q15075,Q15075,EEA1_HUMAN,Early endosome antigen 1,Early endosome antigen 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15084,Q15084,PDIA6_HUMAN,Protein disulfide-isomerase A6,Protein disulfide-isomerase A6,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2
Q15118,Q15118,PDK1_HUMAN,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15119,Q15119,PDK2_HUMAN,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15120,Q15120,PDK3_HUMAN,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Q15121,Q15121,PEA15_HUMAN,Astrocytic phosphoprotein PEA-15,Astrocytic phosphoprotein PEA-15,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15149,Q15149,PLEC_HUMAN,Plectin,Plectin,78,96,91,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q15154,Q15154,PCM1_HUMAN,Pericentriolar material 1 protein,Pericentriolar material 1 protein,0,1,0,1,15,20,13,14,5,4,2,2,7,6,7,1,77,81,85,80,1,0,0,0
Q15165,Q15165,PON2_HUMAN,Serum paraoxonase/arylesterase 2,Serum paraoxonase/arylesterase 2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Q15181,Q15181,IPYR_HUMAN,Inorganic pyrophosphatase,Inorganic pyrophosphatase,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15208,Q15208,STK38_HUMAN,Serine/threonine-protein kinase 38,Serine/threonine-protein kinase 38,3,0,2,0,2,2,2,1,3,3,4,3,0,1,0,0,2,3,1,0,2,1,2,1
Q15233,Q15233,NONO_HUMAN,Non-POU domain-containing octamer-binding protein,Non-POU domain-containing octamer-binding protein,25,29,34,27,28,23,26,22,8,9,10,9,1,0,1,2,2,3,3,1,6,10,4,2
Q15269,Q15269,PWP2_HUMAN,Periodic tryptophan protein 2 homolog,Periodic tryptophan protein 2 homolog,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15276,Q15276,RABE1_HUMAN,Rab GTPase-binding effector protein 1,Rab GTPase-binding effector protein 1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,8
Q15283,Q15283,RASA2_HUMAN,Ras GTPase-activating protein 2,Ras GTPase-activating protein 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15286,Q15286,RAB35_HUMAN,Ras-related protein Rab-35,Ras-related protein Rab-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15287,Q15287,RNPS1_HUMAN,RNA-binding protein with serine-rich domain 1,RNA-binding protein with serine-rich domain 1,0,0,3,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
Q15291,Q15291,RBBP5_HUMAN,Retinoblastoma-binding protein 5,Retinoblastoma-binding protein 5,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q15293,Q15293,RCN1_HUMAN,Reticulocalbin-1,Reticulocalbin-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,2,1
Q15311,Q15311,RBP1_HUMAN,RalA-binding protein 1,RalA-binding protein 1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0
Q15329,Q15329,E2F5_HUMAN,Transcription factor E2F5,Transcription factor E2F5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15334,Q15334,L2GL1_HUMAN,Lethal(2) giant larvae protein homolog 1,Lethal(2) giant larvae protein homolog 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15345,Q15345,LRC41_HUMAN,Leucine-rich repeat-containing protein 41,Leucine-rich repeat-containing protein 41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15361,Q15361,TTF1_HUMAN,Transcription termination factor 1,Transcription termination factor 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15363,Q15363,TMED2_HUMAN,Transmembrane emp24 domain-containing protein 2,Transmembrane emp24 domain-containing protein 2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15365,Q15365,PCBP1_HUMAN,Poly(rC)-binding protein 1,Poly(rC)-binding protein 1,18,19,16,20,5,6,5,7,3,3,3,3,4,3,3,3,5,8,5,6,5,5,6,4
Q15366,Q15366,PCBP2_HUMAN,Poly(rC)-binding protein 2,Poly(rC)-binding protein 2,11,9,12,10,6,5,4,5,2,2,1,2,2,1,3,2,3,9,5,3,7,9,6,6
Q15369,Q15369,ELOC_HUMAN,Elongin-C,Elongin-C,1,2,0,0,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15370,Q15370,ELOB_HUMAN,Elongin-B,Elongin-B,4,5,3,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Q15375,Q15375,EPHA7_HUMAN,Ephrin type-A receptor 7,Ephrin type-A receptor 7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Q15382,Q15382,RHEB_HUMAN,GTP-binding protein Rheb,GTP-binding protein Rheb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
Q15388,Q15388,TOM20_HUMAN,Mitochondrial import receptor subunit TOM20 homolog,Mitochondrial import receptor subunit TOM20 homolog,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15390,Q15390,MTFR1_HUMAN,Mitochondrial fission regulator 1,Mitochondrial fission regulator 1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15392,Q15392,DHC24_HUMAN,Delta(24)-sterol reductase,Delta(24)-sterol reductase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Q15393,Q15393,SF3B3_HUMAN,Splicing factor 3B subunit 3,Splicing factor 3B subunit 3,6,9,8,5,31,30,23,28,10,8,14,11,1,2,1,1,3,4,2,1,1,1,1,0
Q15397,Q15397,PUM3_HUMAN,Pumilio homolog 3,Pumilio homolog 3,0,0,0,0,3,1,3,2,1,0,0,0,0,0,0,0,0,2,1,1,2,2,1,0
Q15398,Q15398,DLGP5_HUMAN,Disks large-associated protein 5,Disks large-associated protein 5,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0
Q15404,Q15404,RSU1_HUMAN,Ras suppressor protein 1,Ras suppressor protein 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15417,Q15417,CNN3_HUMAN,Calponin-3,Calponin-3,8,8,8,10,4,4,3,5,2,3,4,4,1,1,2,0,2,3,3,2,1,1,2,2
Q15418,Q15418,KS6A1_HUMAN,Ribosomal protein S6 kinase alpha-1,Ribosomal protein S6 kinase alpha-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15427,Q15427,SF3B4_HUMAN,Splicing factor 3B subunit 4,Splicing factor 3B subunit 4,1,2,1,1,4,3,2,3,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0
Q15428,Q15428,SF3A2_HUMAN,Splicing factor 3A subunit 2,Splicing factor 3A subunit 2,1,0,0,2,7,5,8,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Q15435,Q15435,PP1R7_HUMAN,Protein phosphatase 1 regulatory subunit 7,Protein phosphatase 1 regulatory subunit 7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q15436,Q15436,SC23A_HUMAN,Protein transport protein Sec23A,Protein transport protein Sec23A,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,5,10,12
Q15437,Q15437,SC23B_HUMAN,Protein transport protein Sec23B,Protein transport protein Sec23B,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,20,20,22,25
Q15459,Q15459,SF3A1_HUMAN,Splicing factor 3A subunit 1,Splicing factor 3A subunit 1,6,4,2,3,20,19,18,16,3,3,4,4,0,0,0,0,2,2,2,2,1,1,0,0
Q15464,Q15464,SHB_HUMAN,SH2 domain-containing adapter protein B,SH2 domain-containing adapter protein B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15477,Q15477,SKI2_HUMAN,Superkiller complex protein 2,Superkiller complex protein 2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
Q15528,Q15528,MED22_HUMAN,Mediator of RNA polymerase II transcription subunit 22,Mediator of RNA polymerase II transcription subunit 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15532,Q15532,SSXT_HUMAN,Protein SSXT,Protein SSXT,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q15542,Q15542,TAF5_HUMAN,Transcription initiation factor TFIID subunit 5,Transcription initiation factor TFIID subunit 5,0,0,0,0,2,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15543,Q15543,TAF13_HUMAN,Transcription initiation factor TFIID subunit 13,Transcription initiation factor TFIID subunit 13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15545,Q15545,TAF7_HUMAN,Transcription initiation factor TFIID subunit 7,Transcription initiation factor TFIID subunit 7,0,0,0,0,2,3,4,3,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
Q15554,Q15554,TERF2_HUMAN,Telomeric repeat-binding factor 2,Telomeric repeat-binding factor 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15555,Q15555,MARE2_HUMAN,Microtubule-associated protein RP/EB family member 2,Microtubule-associated protein RP/EB family member 2,2,2,2,1,6,5,5,6,1,4,3,3,1,1,0,1,6,5,5,4,0,0,0,0
Q15572,Q15572,TAF1C_HUMAN,TATA box-binding protein-associated factor RNA polymerase I subunit C,TATA box-binding protein-associated factor RNA polymerase I subunit C,0,0,0,0,0,0,1,0,3,3,3,4,0,1,0,1,0,0,0,0,0,0,0,0
Q15596,Q15596,NCOA2_HUMAN,Nuclear receptor coactivator 2,Nuclear receptor coactivator 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15599,Q15599,NHRF2_HUMAN,Na(+)/H(+) exchange regulatory cofactor NHE-RF2,Na(+)/H(+) exchange regulatory cofactor NHE-RF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15628,Q15628,TRADD_HUMAN,Tumor necrosis factor receptor type 1-associated DEATH domain protein,Tumor necrosis factor receptor type 1-associated DEATH domain protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15629,Q15629,TRAM1_HUMAN,Translocating chain-associated membrane protein 1,Translocating chain-associated membrane protein 1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,1,2,0
Q15631,Q15631,TSN_HUMAN,Translin,Translin,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15633,Q15633,TRBP2_HUMAN,RISC-loading complex subunit TARBP2,RISC-loading complex subunit TARBP2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15637,Q15637,SF01_HUMAN,Splicing factor 1,Splicing factor 1,2,3,4,3,8,6,7,6,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Q15642,Q15642,CIP4_HUMAN,Cdc42-interacting protein 4,Cdc42-interacting protein 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15643,Q15643,TRIPB_HUMAN,Thyroid receptor-interacting protein 11,Thyroid receptor-interacting protein 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,56,45
Q15645,Q15645,PCH2_HUMAN,Pachytene checkpoint protein 2 homolog,Pachytene checkpoint protein 2 homolog,1,0,1,1,1,2,1,1,1,1,1,1,0,0,1,0,1,1,1,1,3,5,3,1
Q15646,Q15646,OASL_HUMAN,2'-5'-oligoadenylate synthase-like protein,2'-5'-oligoadenylate synthase-like protein,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q15648,Q15648,MED1_HUMAN,Mediator of RNA polymerase II transcription subunit 1,Mediator of RNA polymerase II transcription subunit 1,1,1,0,0,2,5,1,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Q15650,Q15650,TRIP4_HUMAN,Activating signal cointegrator 1,Activating signal cointegrator 1,0,0,0,0,0,1,1,0,1,1,2,1,1,0,0,0,2,3,2,3,0,0,0,0
Q15652,Q15652,JHD2C_HUMAN,Probable JmjC domain-containing histone demethylation protein 2C,Probable JmjC domain-containing histone demethylation protein 2C,9,6,6,7,40,40,36,41,7,7,6,9,0,0,0,1,3,3,1,0,0,0,0,0
Q15653,Q15653,IKBB_HUMAN,NF-kappa-B inhibitor beta,NF-kappa-B inhibitor beta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15654,Q15654,TRIP6_HUMAN,Thyroid receptor-interacting protein 6,Thyroid receptor-interacting protein 6,0,0,0,0,0,0,0,0,1,2,0,1,2,2,2,1,1,1,2,0,1,1,1,1
Q15678,Q15678,PTN14_HUMAN,Tyrosine-protein phosphatase non-receptor type 14,Tyrosine-protein phosphatase non-receptor type 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
